"logcon","smooth","K.S"
"650",0.001,NA,0.000118525403126402
"651",0.001,NA,2.08939113122142e-07
"652",0.001,NA,3.06603408173345e-06
"653",0.001,NA,1.25676477469305e-06
"654",0.001,NA,4.20584944649249e-09
"655",0.001,NA,4.49197988261485e-06
"656",0.001,NA,2.01829422796784e-06
"657",0.001,NA,2.07652221577703e-05
"658",0.001,NA,2.08939113122142e-07
"659",0.003,NA,0.00131525699734414
"660",0.001,NA,3.06603408173345e-06
"661",0.001,NA,3.0099578535947e-05
"662",0.001,NA,4.49197988261485e-06
"663",0.001,NA,1.19547458155012e-07
"664",0.001,NA,8.14700074069918e-07
"665",0.001,NA,0.000225266396098323
"666",0.001,NA,6.00175156008076e-05
"667",0.001,NA,3.71469395132884e-07
"668",0.001,NA,4.49197988261485e-06
"669",0.001,NA,2.01829422796784e-06
